N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
2.154000E+10 1.400E+15 295 1.800E-4 1.197342601E+00 1.198091400E+00 1.196008708E+00 1.197740315E+00
3.162000E+10 1.400E+15 295 1.800E-4 1.197808139E+00 1.198323254E+00 1.196573080E+00 1.197779203E+00
4.642000E+10 1.400E+15 295 1.800E-4 1.198302251E+00 1.198656358E+00 1.197000134E+00 1.197836106E+00
6.813000E+10 1.400E+15 295 1.800E-4 1.198886806E+00 1.199130371E+00 1.197341440E+00 1.197919256E+00
1.000000E+11 1.400E+15 295 1.800E-4 1.199627949E+00 1.199795834E+00 1.197641489E+00 1.198040533E+00
1.468000E+11 1.400E+15 295 1.800E-4 1.200596402E+00 1.200712586E+00 1.197941043E+00 1.198216915E+00
2.154000E+11 1.400E+15 295 1.800E-4 1.201862578E+00 1.201943501E+00 1.198281090E+00 1.198472393E+00
3.162000E+11 1.400E+15 295 1.800E-4 1.203484613E+00 1.203541553E+00 1.198718182E+00 1.198853063E+00
4.642000E+11 1.400E+15 295 1.800E-4 1.205490745E+00 1.205531390E+00 1.199282375E+00 1.199377129E+00
6.813000E+11 1.400E+15 295 1.800E-4 1.207864079E+00 1.207893678E+00 1.200049250E+00 1.200116562E+00
1.000000E+12 1.400E+15 295 1.800E-4 1.210544805E+00 1.210566905E+00 1.201095634E+00 1.201144223E+00
1.468000E+12 1.400E+15 295 1.800E-4 1.213458409E+00 1.213475393E+00 1.202508141E+00 1.202543951E+00
2.154000E+12 1.400E+15 295 1.800E-4 1.216555173E+00 1.216568633E+00 1.204374769E+00 1.204401841E+00
3.162000E+12 1.400E+15 295 1.800E-4 1.219827849E+00 1.219838829E+00 1.206777641E+00 1.206798745E+00
4.642000E+12 1.400E+15 295 1.800E-4 1.223293707E+00 1.223302890E+00 1.209745422E+00 1.209762331E+00
6.813000E+12 1.400E+15 295 1.800E-4 1.226964217E+00 1.226972041E+00 1.213287940E+00 1.213301869E+00
1.000000E+13 1.400E+15 295 1.800E-4 1.230830766E+00 1.230837510E+00 1.217343338E+00 1.217355036E+00
1.000000E+10 1.400E+15 300 1.800E-4 1.180967566E+00 1.182335382E+00 1.194968295E+00 1.198255679E+00
1.468000E+10 1.400E+15 300 1.800E-4 1.181603120E+00 1.182543353E+00 1.195953493E+00 1.198272939E+00
2.154000E+10 1.400E+15 300 1.800E-4 1.182200091E+00 1.182845221E+00 1.196676300E+00 1.198298212E+00
3.162000E+10 1.400E+15 300 1.800E-4 1.182838908E+00 1.183281145E+00 1.197208411E+00 1.198335197E+00
4.642000E+10 1.400E+15 300 1.800E-4 1.183602863E+00 1.183906017E+00 1.197609859E+00 1.198389272E+00
6.813000E+10 1.400E+15 300 1.800E-4 1.184584199E+00 1.184792215E+00 1.197930399E+00 1.198468208E+00
1.000000E+11 1.400E+15 300 1.800E-4 1.185886943E+00 1.186030004E+00 1.198212337E+00 1.198583146E+00
1.468000E+11 1.400E+15 300 1.800E-4 1.187623346E+00 1.187722159E+00 1.198494024E+00 1.198749926E+00
2.154000E+11 1.400E+15 300 1.800E-4 1.189899103E+00 1.189967828E+00 1.198813637E+00 1.198990719E+00
3.162000E+11 1.400E+15 300 1.800E-4 1.192783455E+00 1.192831782E+00 1.199212803E+00 1.199335935E+00
4.642000E+11 1.400E+15 300 1.800E-4 1.196267645E+00 1.196302192E+00 1.199739860E+00 1.199826128E+00
6.813000E+11 1.400E+15 300 1.800E-4 1.200231323E+00 1.200256572E+00 1.200452170E+00 1.200513277E+00
1.000000E+12 1.400E+15 300 1.800E-4 1.204452409E+00 1.204471361E+00 1.201416597E+00 1.201460540E+00
1.468000E+12 1.400E+15 300 1.800E-4 1.208682651E+00 1.208697297E+00 1.202706963E+00 1.202739207E+00
2.154000E+12 1.400E+15 300 1.800E-4 1.212754323E+00 1.212765965E+00 1.204397341E+00 1.204421605E+00
3.162000E+12 1.400E+15 300 1.800E-4 1.216636303E+00 1.216645804E+00 1.206550801E+00 1.206569599E+00
4.642000E+12 1.400E+15 300 1.800E-4 1.220398495E+00 1.220406427E+00 1.209205262E+00 1.209220278E+00
6.813000E+12 1.400E+15 300 1.800E-4 1.224132953E+00 1.224139697E+00 1.212361542E+00 1.212373882E+00
1.000000E+13 1.400E+15 300 1.800E-4 1.227902039E+00 1.227907847E+00 1.215980895E+00 1.215991271E+00
1.000000E+10 1.400E+15 305 1.800E-4 1.148243136E+00 1.149171026E+00 1.195043971E+00 1.198281159E+00
1.468000E+10 1.400E+15 305 1.800E-4 1.148940093E+00 1.149570614E+00 1.196028625E+00 1.198300353E+00
2.154000E+10 1.400E+15 305 1.800E-4 1.149721445E+00 1.150150583E+00 1.196746140E+00 1.198328431E+00
3.162000E+10 1.400E+15 305 1.800E-4 1.150695409E+00 1.150988018E+00 1.197273429E+00 1.198369484E+00
4.642000E+10 1.400E+15 305 1.800E-4 1.151988195E+00 1.152188169E+00 1.197672954E+00 1.198429387E+00
6.813000E+10 1.400E+15 305 1.800E-4 1.153752435E+00 1.153889546E+00 1.197995630E+00 1.198516590E+00
1.000000E+11 1.400E+15 305 1.800E-4 1.156169625E+00 1.156264085E+00 1.198284515E+00 1.198643061E+00
1.468000E+11 1.400E+15 305 1.800E-4 1.159439862E+00 1.159505446E+00 1.198578564E+00 1.198825518E+00
2.154000E+11 1.400E+15 305 1.800E-4 1.163748753E+00 1.163794869E+00 1.198916331E+00 1.199086815E+00
3.162000E+11 1.400E+15 305 1.800E-4 1.169202538E+00 1.169235577E+00 1.199339078E+00 1.199457270E+00
4.642000E+11 1.400E+15 305 1.800E-4 1.175736856E+00 1.175761178E+00 1.199892978E+00 1.199975458E+00
6.813000E+11 1.400E+15 305 1.800E-4 1.183040250E+00 1.183058753E+00 1.200629786E+00 1.200687907E+00
1.000000E+12 1.400E+15 305 1.800E-4 1.190571452E+00 1.190586014E+00 1.201605533E+00 1.201647058E+00
1.468000E+12 1.400E+15 305 1.800E-4 1.197727310E+00 1.197739102E+00 1.202877214E+00 1.202907437E+00
2.154000E+12 1.400E+15 305 1.800E-4 1.204092031E+00 1.204101756E+00 1.204497926E+00 1.204520456E+00
3.162000E+12 1.400E+15 305 1.800E-4 1.209580208E+00 1.209588335E+00 1.206510925E+00 1.206528211E+00
4.642000E+12 1.400E+15 305 1.800E-4 1.214365981E+00 1.214372836E+00 1.208942248E+00 1.208955930E+00
6.813000E+12 1.400E+15 305 1.800E-4 1.218699428E+00 1.218705275E+00 1.211793004E+00 1.211804167E+00
1.000000E+13 1.400E+15 305 1.800E-4 1.222775779E+00 1.222780817E+00 1.215036063E+00 1.215045413E+00
1.000000E+10 1.400E+15 310 1.800E-4 1.085382067E+00 1.085318893E+00 1.192571035E+00 1.195812087E+00
1.468000E+10 1.400E+15 310 1.800E-4 1.086096998E+00 1.086037258E+00 1.193578919E+00 1.195840138E+00
2.154000E+10 1.400E+15 310 1.800E-4 1.087129245E+00 1.087080849E+00 1.194312908E+00 1.195881142E+00
3.162000E+10 1.400E+15 310 1.800E-4 1.088625777E+00 1.088589662E+00 1.194858094E+00 1.195940972E+00
4.642000E+10 1.400E+15 310 1.800E-4 1.090781368E+00 1.090755923E+00 1.195282489E+00 1.196028048E+00
6.813000E+10 1.400E+15 310 1.800E-4 1.093851641E+00 1.093834686E+00 1.195641785E+00 1.196154259E+00
1.000000E+11 1.400E+15 310 1.800E-4 1.098156955E+00 1.098146451E+00 1.195984098E+00 1.196336202E+00
1.468000E+11 1.400E+15 310 1.800E-4 1.104064513E+00 1.104058901E+00 1.196354288E+00 1.196596395E+00
2.154000E+11 1.400E+15 310 1.800E-4 1.111928638E+00 1.111926769E+00 1.196797518E+00 1.196964347E+00
3.162000E+11 1.400E+15 310 1.800E-4 1.121967082E+00 1.121968145E+00 1.197361350E+00 1.197476739E+00
4.642000E+11 1.400E+15 310 1.800E-4 1.134074623E+00 1.134078003E+00 1.198095471E+00 1.198175769E+00
6.813000E+11 1.400E+15 310 1.800E-4 1.147644482E+00 1.147649648E+00 1.199048343E+00 1.199104724E+00
1.000000E+12 1.400E+15 310 1.800E-4 1.161562484E+00 1.161568854E+00 1.200260930E+00 1.200301027E+00
1.468000E+12 1.400E+15 310 1.800E-4 1.174526435E+00 1.174533378E+00 1.201760335E+00 1.201789355E+00
2.154000E+12 1.400E+15 310 1.800E-4 1.185587218E+00 1.185594145E+00 1.203558183E+00 1.203579668E+00
3.162000E+12 1.400E+15 310 1.800E-4 1.194505109E+00 1.194511578E+00 1.205656037E+00 1.205672378E+00
4.642000E+12 1.400E+15 310 1.800E-4 1.201635466E+00 1.201641260E+00 1.208052545E+00 1.208065370E+00
6.813000E+12 1.400E+15 310 1.800E-4 1.207509954E+00 1.207515040E+00 1.210743472E+00 1.210753840E+00
1.000000E+13 1.400E+15 310 1.800E-4 1.212623697E+00 1.212628135E+00 1.213714773E+00 1.213723394E+00
1.000000E+10 1.400E+15 315 1.800E-4 1.012278699E+00 1.013495064E+00 1.183171164E+00 1.186325013E+00
1.468000E+10 1.400E+15 315 1.800E-4 1.012643381E+00 1.013499880E+00 1.184192317E+00 1.186379097E+00
2.154000E+10 1.400E+15 315 1.800E-4 1.012909238E+00 1.013507138E+00 1.184948376E+00 1.186458057E+00
3.162000E+10 1.400E+15 315 1.800E-4 1.013103137E+00 1.013518187E+00 1.185534088E+00 1.186573106E+00
4.642000E+10 1.400E+15 315 1.800E-4 1.013247998E+00 1.013535236E+00 1.186026449E+00 1.186740142E+00
6.813000E+10 1.400E+15 315 1.800E-4 1.013363356E+00 1.013561979E+00 1.186491680E+00 1.186981452E+00
1.000000E+11 1.400E+15 315 1.800E-4 1.013467183E+00 1.013604722E+00 1.186991442E+00 1.187327577E+00
1.468000E+11 1.400E+15 315 1.800E-4 1.013578739E+00 1.013674356E+00 1.187587972E+00 1.187818948E+00
2.154000E+11 1.400E+15 315 1.800E-4 1.020179711E+00 1.020088981E+00 1.188347243E+00 1.188506346E+00
3.162000E+11 1.400E+15 315 1.800E-4 1.036703640E+00 1.036644539E+00 1.189338453E+00 1.189448519E+00
4.642000E+11 1.400E+15 315 1.800E-4 1.057100066E+00 1.057063369E+00 1.190627747E+00 1.190704395E+00
6.813000E+11 1.400E+15 315 1.800E-4 1.080520251E+00 1.080499460E+00 1.192264237E+00 1.192318146E+00
1.000000E+12 1.400E+15 315 1.800E-4 1.105053335E+00 1.105043639E+00 1.194260503E+00 1.194298956E+00
1.468000E+12 1.400E+15 315 1.800E-4 1.128171079E+00 1.128168635E+00 1.196577486E+00 1.196605409E+00
2.154000E+12 1.400E+15 315 1.800E-4 1.147792324E+00 1.147794110E+00 1.199130030E+00 1.199150793E+00
3.162000E+12 1.400E+15 315 1.800E-4 1.163183762E+00 1.163187540E+00 1.201821187E+00 1.201837024E+00
4.642000E+12 1.400E+15 315 1.800E-4 1.174896897E+00 1.174901298E+00 1.204586121E+00 1.204598545E+00
6.813000E+12 1.400E+15 315 1.800E-4 1.183998441E+00 1.184002775E+00 1.207410888E+00 1.207420910E+00
1.000000E+13 1.400E+15 315 1.800E-4 1.191395292E+00 1.191399284E+00 1.210310284E+00 1.210318581E+00
1.000000E+10 1.400E+15 320 1.800E-4 1.012748996E+00 1.014045159E+00 1.159016296E+00 1.161706553E+00
1.468000E+10 1.400E+15 320 1.800E-4 1.013124673E+00 1.014037105E+00 1.159972232E+00 1.161823733E+00
2.154000E+10 1.400E+15 320 1.800E-4 1.013389277E+00 1.014025607E+00 1.160723382E+00 1.161994793E+00
3.162000E+10 1.400E+15 320 1.800E-4 1.013568491E+00 1.014009417E+00 1.161371937E+00 1.162243893E+00
4.642000E+10 1.400E+15 320 1.800E-4 1.013682844E+00 1.013987100E+00 1.162007535E+00 1.162605285E+00
6.813000E+10 1.400E+15 320 1.800E-4 1.013747884E+00 1.013957349E+00 1.162716857E+00 1.163126819E+00
1.000000E+11 1.400E+15 320 1.800E-4 1.013775709E+00 1.013919827E+00 1.163592019E+00 1.163873620E+00
1.468000E+11 1.400E+15 320 1.800E-4 1.013777755E+00 1.013877033E+00 1.164737098E+00 1.164931074E+00
2.154000E+11 1.400E+15 320 1.800E-4 1.013769298E+00 1.013837936E+00 1.166270343E+00 1.166404575E+00
3.162000E+11 1.400E+15 320 1.800E-4 1.013776388E+00 1.013824184E+00 1.168318221E+00 1.168411777E+00
4.642000E+11 1.400E+15 320 1.800E-4 1.013845252E+00 1.013878955E+00 1.170995282E+00 1.171061200E+00
6.813000E+11 1.400E+15 320 1.800E-4 1.014051972E+00 1.014076227E+00 1.174365152E+00 1.174412307E+00
1.000000E+12 1.400E+15 320 1.800E-4 1.014506457E+00 1.014524454E+00 1.178387569E+00 1.178422029E+00
1.468000E+12 1.400E+15 320 1.800E-4 1.050059894E+00 1.050040926E+00 1.182877724E+00 1.182903536E+00
2.154000E+12 1.400E+15 320 1.800E-4 1.082840075E+00 1.082832514E+00 1.187523637E+00 1.187543507E+00
3.162000E+12 1.400E+15 320 1.800E-4 1.108780207E+00 1.108779150E+00 1.191988858E+00 1.192004546E+00
4.642000E+12 1.400E+15 320 1.800E-4 1.128267820E+00 1.128269930E+00 1.196053808E+00 1.196066468E+00
6.813000E+12 1.400E+15 320 1.800E-4 1.142993789E+00 1.142997131E+00 1.199678663E+00 1.199689069E+00
1.000000E+13 1.400E+15 320 1.800E-4 1.154566330E+00 1.154569967E+00 1.202956865E+00 1.202965559E+00
1.000000E+10 1.400E+15 325 1.800E-4 1.014728475E+00 1.016314599E+00 1.104276094E+00 1.105455125E+00
1.468000E+10 1.400E+15 325 1.800E-4 1.015172773E+00 1.016289885E+00 1.104910845E+00 1.105698927E+00
2.154000E+10 1.400E+15 325 1.800E-4 1.015475372E+00 1.016254117E+00 1.105524859E+00 1.106054942E+00
3.162000E+10 1.400E+15 325 1.800E-4 1.015663875E+00 1.016202689E+00 1.106214629E+00 1.106573591E+00
4.642000E+10 1.400E+15 325 1.800E-4 1.015758688E+00 1.016129466E+00 1.107081671E+00 1.107326553E+00
6.813000E+10 1.400E+15 325 1.800E-4 1.015772580E+00 1.016026707E+00 1.108245675E+00 1.108414103E+00
1.000000E+11 1.400E+15 325 1.800E-4 1.015711908E+00 1.015885579E+00 1.109856301E+00 1.109973338E+00
1.468000E+11 1.400E+15 325 1.800E-4 1.015579497E+00 1.015697955E+00 1.112102462E+00 1.112184879E+00
2.154000E+11 1.400E+15 325 1.800E-4 1.015379926E+00 1.015460670E+00 1.115214171E+00 1.115273285E+00
3.162000E+11 1.400E+15 325 1.800E-4 1.015128503E+00 1.015183625E+00 1.119447961E+00 1.119491447E+00
4.642000E+11 1.400E+15 325 1.800E-4 1.014864446E+00 1.014902289E+00 1.125041516E+00 1.125074592E+00
6.813000E+11 1.400E+15 325 1.800E-4 1.014665634E+00 1.014691952E+00 1.132123836E+00 1.132150054E+00
1.000000E+12 1.400E+15 325 1.800E-4 1.014656387E+00 1.014675138E+00 1.140586024E+00 1.140607755E+00
1.468000E+12 1.400E+15 325 1.800E-4 1.014995568E+00 1.015009449E+00 1.149967691E+00 1.149986433E+00
2.154000E+12 1.400E+15 325 1.800E-4 1.015840781E+00 1.015851592E+00 1.159476034E+00 1.159492607E+00
3.162000E+12 1.400E+15 325 1.800E-4 1.021538003E+00 1.021529114E+00 1.168219872E+00 1.168234653E+00
4.642000E+12 1.400E+15 325 1.800E-4 1.051693202E+00 1.051691455E+00 1.175583496E+00 1.175596593E+00
6.813000E+12 1.400E+15 325 1.800E-4 1.074503336E+00 1.074505069E+00 1.181443505E+00 1.181454980E+00
1.000000E+13 1.400E+15 325 1.800E-4 1.092328963E+00 1.092332147E+00 1.186063102E+00 1.186073077E+00
1.000000E+10 1.400E+15 330 1.800E-4 1.018666830E+00 1.020864750E+00 1.009936696E+00 1.011780492E+00
1.468000E+10 1.400E+15 330 1.800E-4 1.019267386E+00 1.020818198E+00 1.010455365E+00 1.011784629E+00
2.154000E+10 1.400E+15 330 1.800E-4 1.019668740E+00 1.020750595E+00 1.010847073E+00 1.011790729E+00
3.162000E+10 1.400E+15 330 1.800E-4 1.019904670E+00 1.020652914E+00 1.011137207E+00 1.011799741E+00
4.642000E+10 1.400E+15 330 1.800E-4 1.019998742E+00 1.020512801E+00 1.011351409E+00 1.011813090E+00
6.813000E+10 1.400E+15 330 1.800E-4 1.019962744E+00 1.020313972E+00 1.011512698E+00 1.011832944E+00
1.000000E+11 1.400E+15 330 1.800E-4 1.019797437E+00 1.020036237E+00 1.011640961E+00 1.011862628E+00
1.468000E+11 1.400E+15 330 1.800E-4 1.019495558E+00 1.019657155E+00 1.012450049E+00 1.012305808E+00
2.154000E+11 1.400E+15 330 1.800E-4 1.019048213E+00 1.019157062E+00 1.017847633E+00 1.017752392E+00
3.162000E+11 1.400E+15 330 1.800E-4 1.018456752E+00 1.018529774E+00 1.025336937E+00 1.025275787E+00
4.642000E+11 1.400E+15 330 1.800E-4 1.017751641E+00 1.017800531E+00 1.035419417E+00 1.035382221E+00
6.813000E+11 1.400E+15 330 1.800E-4 1.017015664E+00 1.017048503E+00 1.048447685E+00 1.048427566E+00
1.000000E+12 1.400E+15 330 1.800E-4 1.016399626E+00 1.016421990E+00 1.064359756E+00 1.064351994E+00
1.468000E+12 1.400E+15 330 1.800E-4 1.016110551E+00 1.016126249E+00 1.082384111E+00 1.082385303E+00
2.154000E+12 1.400E+15 330 1.800E-4 1.016359313E+00 1.016370885E+00 1.100939237E+00 1.100946610E+00
3.162000E+12 1.400E+15 330 1.800E-4 1.017291081E+00 1.017300153E+00 1.118044390E+00 1.118055557E+00
4.642000E+12 1.400E+15 330 1.800E-4 1.018950565E+00 1.018958119E+00 1.132158480E+00 1.132171388E+00
6.813000E+12 1.400E+15 330 1.800E-4 1.021309996E+00 1.021316590E+00 1.142824500E+00 1.142837599E+00
1.000000E+13 1.400E+15 330 1.800E-4 1.024329819E+00 1.024335753E+00 1.150557555E+00 1.150569903E+00
1.000000E+10 1.400E+15 335 1.800E-4 1.025143457E+00 1.028454705E+00 1.010625814E+00 1.012608979E+00
1.468000E+10 1.400E+15 335 1.800E-4 1.026036411E+00 1.028380506E+00 1.011178735E+00 1.012607723E+00
2.154000E+10 1.400E+15 335 1.800E-4 1.026633869E+00 1.028272563E+00 1.011592224E+00 1.012605936E+00
3.162000E+10 1.400E+15 335 1.800E-4 1.026981654E+00 1.028116180E+00 1.011892453E+00 1.012603433E+00
4.642000E+10 1.400E+15 335 1.800E-4 1.027111570E+00 1.027890997E+00 1.012105318E+00 1.012600018E+00
6.813000E+10 1.400E+15 335 1.800E-4 1.027037676E+00 1.027569610E+00 1.012253142E+00 1.012595549E+00
1.000000E+11 1.400E+15 335 1.800E-4 1.026756084E+00 1.027116839E+00 1.012353867E+00 1.012590133E+00
1.468000E+11 1.400E+15 335 1.800E-4 1.026247868E+00 1.026490924E+00 1.012421730E+00 1.012584556E+00
2.154000E+11 1.400E+15 335 1.800E-4 1.025486569E+00 1.025649125E+00 1.012468930E+00 1.012581207E+00
3.162000E+11 1.400E+15 335 1.800E-4 1.024453468E+00 1.024561293E+00 1.012508296E+00 1.012585917E+00
4.642000E+11 1.400E+15 335 1.800E-4 1.023163833E+00 1.023234756E+00 1.012557360E+00 1.012611306E+00
6.813000E+11 1.400E+15 335 1.800E-4 1.021702661E+00 1.021749028E+00 1.012644431E+00 1.012682262E+00
1.000000E+12 1.400E+15 335 1.800E-4 1.020255744E+00 1.020286099E+00 1.012816537E+00 1.012843454E+00
1.468000E+12 1.400E+15 335 1.800E-4 1.019105138E+00 1.019125352E+00 1.013147708E+00 1.013167288E+00
2.154000E+12 1.400E+15 335 1.800E-4 1.018559761E+00 1.018573774E+00 1.013741951E+00 1.013756649E+00
3.162000E+12 1.400E+15 335 1.800E-4 1.018840846E+00 1.018851184E+00 1.028522750E+00 1.028524961E+00
4.642000E+12 1.400E+15 335 1.800E-4 1.020007448E+00 1.020015629E+00 1.053128757E+00 1.053138920E+00
6.813000E+12 1.400E+15 335 1.800E-4 1.021989571E+00 1.021996445E+00 1.071854415E+00 1.071868518E+00
1.000000E+13 1.400E+15 335 1.800E-4 1.024689376E+00 1.024695394E+00 1.085170217E+00 1.085185463E+00
1.000000E+10 1.400E+15 340 1.800E-4 1.034740212E+00 1.039942319E+00 1.012825982E+00 1.015281305E+00
1.468000E+10 1.400E+15 340 1.800E-4 1.036134620E+00 1.039835484E+00 1.013503372E+00 1.015272589E+00
2.154000E+10 1.400E+15 340 1.800E-4 1.037083416E+00 1.039679860E+00 1.014005241E+00 1.015259897E+00
3.162000E+10 1.400E+15 340 1.800E-4 1.037651916E+00 1.039453970E+00 1.014362175E+00 1.015241482E+00
4.642000E+10 1.400E+15 340 1.800E-4 1.037887826E+00 1.039127785E+00 1.014603888E+00 1.015214910E+00
6.813000E+10 1.400E+15 340 1.800E-4 1.037813431E+00 1.038660328E+00 1.014754831E+00 1.015176878E+00
1.000000E+11 1.400E+15 340 1.800E-4 1.037423394E+00 1.037997765E+00 1.014832783E+00 1.015123096E+00
1.468000E+11 1.400E+15 340 1.800E-4 1.036686975E+00 1.037073603E+00 1.014849247E+00 1.015048400E+00
2.154000E+11 1.400E+15 340 1.800E-4 1.035556142E+00 1.035814133E+00 1.014811057E+00 1.014947464E+00
3.162000E+11 1.400E+15 340 1.800E-4 1.033983837E+00 1.034154190E+00 1.014723342E+00 1.014816740E+00
4.642000E+11 1.400E+15 340 1.800E-4 1.031957964E+00 1.032069065E+00 1.014594633E+00 1.014658660E+00
6.813000E+11 1.400E+15 340 1.800E-4 1.029552638E+00 1.029624158E+00 1.014445099E+00 1.014489153E+00
1.000000E+12 1.400E+15 340 1.800E-4 1.026983392E+00 1.027028981E+00 1.014318612E+00 1.014349166E+00
1.468000E+12 1.400E+15 340 1.800E-4 1.024625802E+00 1.024654907E+00 1.014295295E+00 1.014316803E+00
2.154000E+12 1.400E+15 340 1.800E-4 1.022942440E+00 1.022961484E+00 1.014497904E+00 1.014513432E+00
3.162000E+12 1.400E+15 340 1.800E-4 1.022310170E+00 1.022323332E+00 1.015080984E+00 1.015092626E+00
4.642000E+12 1.400E+15 340 1.800E-4 1.022858037E+00 1.022867849E+00 1.016199230E+00 1.016208396E+00
6.813000E+12 1.400E+15 340 1.800E-4 1.024471976E+00 1.024479843E+00 1.017969454E+00 1.017977061E+00
1.000000E+13 1.400E+15 340 1.800E-4 1.026957586E+00 1.026964237E+00 1.020453268E+00 1.020459887E+00
1.000000E+10 4.500E+15 290 2.100E-4 1.222946494E+00 1.227951339E+00 1.196019561E+00 1.201280498E+00
2.154000E+10 4.500E+15 290 2.100E-4 1.225544606E+00 1.228100848E+00 1.198705394E+00 1.201413387E+00
3.162000E+10 4.500E+15 290 2.100E-4 1.226429750E+00 1.228229974E+00 1.199616640E+00 1.201528423E+00
1.468000E+11 4.500E+15 290 2.100E-4 1.229192621E+00 1.229627078E+00 1.202326121E+00 1.202789320E+00
2.154000E+11 4.500E+15 290 2.100E-4 1.230091572E+00 1.230400019E+00 1.203169641E+00 1.203498481E+00
4.642000E+11 4.500E+15 290 2.100E-4 1.232742643E+00 1.232905345E+00 1.205670087E+00 1.205843343E+00
1.000000E+12 4.500E+15 290 2.100E-4 1.237125721E+00 1.237219849E+00 1.209903325E+00 1.210003353E+00
2.154000E+12 4.500E+15 290 2.100E-4 1.243708315E+00 1.243769105E+00 1.216436955E+00 1.216501499E+00
3.162000E+12 4.500E+15 290 2.100E-4 1.247808345E+00 1.247858885E+00 1.220580603E+00 1.220634449E+00
4.642000E+12 4.500E+15 290 2.100E-4 1.252360271E+00 1.252402879E+00 1.225221448E+00 1.225266901E+00
6.813000E+12 4.500E+15 290 2.100E-4 1.257279196E+00 1.257315372E+00 1.230276316E+00 1.230314988E+00
1.000000E+13 4.500E+15 290 2.100E-4 1.262489004E+00 1.262519768E+00 1.235665814E+00 1.235698795E+00
1.000000E+10 4.500E+15 305 2.100E-4 1.223364364E+00 1.228244587E+00 1.202482107E+00 1.208101033E+00
2.154000E+10 4.500E+15 305 2.100E-4 1.226118516E+00 1.228494704E+00 1.205417119E+00 1.208206080E+00
3.162000E+10 4.500E+15 305 2.100E-4 1.227062750E+00 1.228708178E+00 1.206352880E+00 1.208296983E+00
1.468000E+11 4.500E+15 305 2.100E-4 1.230497987E+00 1.230871584E+00 1.208839775E+00 1.209287757E+00
2.154000E+11 4.500E+15 305 2.100E-4 1.231706242E+00 1.231965898E+00 1.209528615E+00 1.209840486E+00
4.642000E+11 4.500E+15 305 2.100E-4 1.234991821E+00 1.235121135E+00 1.211491738E+00 1.211646994E+00
1.000000E+12 4.500E+15 305 2.100E-4 1.239546138E+00 1.239615643E+00 1.214703982E+00 1.214786767E+00
2.154000E+12 4.500E+15 305 2.100E-4 1.245272263E+00 1.245314268E+00 1.219542951E+00 1.219592836E+00
3.162000E+12 4.500E+15 305 2.100E-4 1.248536499E+00 1.248570726E+00 1.222582847E+00 1.222623143E+00
4.642000E+12 4.500E+15 305 2.100E-4 1.252049467E+00 1.252078088E+00 1.226004475E+00 1.226038073E+00
6.813000E+12 4.500E+15 305 2.100E-4 1.255797653E+00 1.255822034E+00 1.229762225E+00 1.229790754E+00
1.000000E+13 4.500E+15 305 2.100E-4 1.259772256E+00 1.259793268E+00 1.233834081E+00 1.233858693E+00
1.000000E+10 4.500E+15 320 2.100E-4 1.181614566E+00 1.186705059E+00 1.204679383E+00 1.212631003E+00
2.154000E+10 4.500E+15 320 2.100E-4 1.185510657E+00 1.187907805E+00 1.208919608E+00 1.212760253E+00
3.162000E+10 4.500E+15 320 2.100E-4 1.187286583E+00 1.188926604E+00 1.210221698E+00 1.212871796E+00
1.468000E+11 4.500E+15 320 2.100E-4 1.198448181E+00 1.198807943E+00 1.213480226E+00 1.214068234E+00
2.154000E+11 4.500E+15 320 2.100E-4 1.203218762E+00 1.203466983E+00 1.214317466E+00 1.214720904E+00
4.642000E+11 4.500E+15 320 2.100E-4 1.215326860E+00 1.215448929E+00 1.216594406E+00 1.216785991E+00
1.000000E+12 4.500E+15 320 2.100E-4 1.228550751E+00 1.228615053E+00 1.220062086E+00 1.220155899E+00
2.154000E+12 4.500E+15 320 2.100E-4 1.239844133E+00 1.239880715E+00 1.224819070E+00 1.224868395E+00
3.162000E+12 4.500E+15 320 2.100E-4 1.244578481E+00 1.244606910E+00 1.227581686E+00 1.227619003E+00
4.642000E+12 4.500E+15 320 2.100E-4 1.248890467E+00 1.248913069E+00 1.230522857E+00 1.230552055E+00
6.813000E+12 4.500E+15 320 2.100E-4 1.252926706E+00 1.252945105E+00 1.233601078E+00 1.233624675E+00
1.000000E+13 4.500E+15 320 2.100E-4 1.256796091E+00 1.256811403E+00 1.236801466E+00 1.236821074E+00
1.000000E+10 4.500E+15 340 2.100E-4 1.007245511E+00 1.009030461E+00 1.155289164E+00 1.164284902E+00
2.154000E+10 4.500E+15 340 2.100E-4 1.008067482E+00 1.009007925E+00 1.160667066E+00 1.165005483E+00
3.162000E+10 4.500E+15 340 2.100E-4 1.008323263E+00 1.008989554E+00 1.162624882E+00 1.165622400E+00
1.468000E+11 4.500E+15 340 2.100E-4 1.008696540E+00 1.008853763E+00 1.171255202E+00 1.171947465E+00
2.154000E+11 4.500E+15 340 2.100E-4 1.008715389E+00 1.008825169E+00 1.174685707E+00 1.175172549E+00
4.642000E+11 4.500E+15 340 2.100E-4 1.008874641E+00 1.008930314E+00 1.184101607E+00 1.184351366E+00
1.000000E+12 4.500E+15 340 2.100E-4 1.046898895E+00 1.046831488E+00 1.196118790E+00 1.196255256E+00
2.154000E+12 4.500E+15 340 2.100E-4 1.114024572E+00 1.114029627E+00 1.207839885E+00 1.207918879E+00
