N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
1.468000E+12 3.162E+15 310 1.500E-4 1.231732815E+00 1.231770255E+00 1.216358096E+00 1.216417361E+00
2.154000E+12 3.162E+15 310 1.500E-4 1.235202887E+00 1.235231207E+00 1.217944133E+00 1.217987902E+00
3.162000E+12 3.162E+15 310 1.500E-4 1.238697491E+00 1.238719544E+00 1.219949537E+00 1.219982772E+00
4.642000E+12 3.162E+15 310 1.500E-4 1.242201732E+00 1.242219417E+00 1.222404606E+00 1.222430648E+00
6.813000E+12 3.162E+15 310 1.500E-4 1.245750215E+00 1.245764785E+00 1.225308639E+00 1.225329707E+00
1.000000E+13 3.162E+15 310 1.500E-4 1.249383867E+00 1.249396142E+00 1.228631415E+00 1.228648944E+00
1.000000E+10 3.162E+15 315 1.500E-4 1.191213101E+00 1.194989491E+00 1.207009122E+00 1.213515730E+00
1.468000E+10 3.162E+15 315 1.500E-4 1.192590319E+00 1.195189415E+00 1.208934999E+00 1.213533032E+00
2.154000E+10 3.162E+15 315 1.500E-4 1.193696428E+00 1.195480457E+00 1.210335773E+00 1.213558363E+00
3.162000E+10 3.162E+15 315 1.500E-4 1.194680227E+00 1.195902533E+00 1.211352129E+00 1.213595421E+00
4.642000E+10 3.162E+15 315 1.500E-4 1.195674755E+00 1.196511258E+00 1.212096026E+00 1.213649561E+00
6.813000E+10 3.162E+15 315 1.500E-4 1.196809930E+00 1.197382174E+00 1.212656464E+00 1.213728471E+00
1.000000E+11 3.162E+15 315 1.500E-4 1.198222261E+00 1.198613889E+00 1.213104980E+00 1.213843136E+00
1.468000E+11 3.162E+15 315 1.500E-4 1.200058992E+00 1.200327373E+00 1.213501135E+00 1.214009016E+00
2.154000E+11 3.162E+15 315 1.500E-4 1.202471890E+00 1.202656380E+00 1.213897814E+00 1.214247480E+00
3.162000E+11 3.162E+15 315 1.500E-4 1.205594539E+00 1.205722092E+00 1.214346020E+00 1.214587267E+00
4.642000E+11 3.162E+15 315 1.500E-4 1.209498466E+00 1.209587490E+00 1.214898540E+00 1.215065659E+00
6.813000E+11 3.162E+15 315 1.500E-4 1.214135724E+00 1.214198787E+00 1.215612015E+00 1.215728543E+00
1.000000E+12 3.162E+15 315 1.500E-4 1.219299331E+00 1.219344917E+00 1.216546544E+00 1.216628591E+00
1.468000E+12 3.162E+15 315 1.500E-4 1.224651025E+00 1.224684815E+00 1.217762077E+00 1.217820678E+00
2.154000E+12 3.162E+15 315 1.500E-4 1.229838486E+00 1.229864192E+00 1.219311911E+00 1.219354602E+00
3.162000E+12 3.162E+15 315 1.500E-4 1.234641734E+00 1.234661792E+00 1.221234456E+00 1.221266356E+00
4.642000E+12 3.162E+15 315 1.500E-4 1.239029179E+00 1.239045214E+00 1.223545959E+00 1.223570541E+00
6.813000E+12 3.162E+15 315 1.500E-4 1.243105828E+00 1.243118946E+00 1.226237378E+00 1.226256952E+00
1.000000E+13 3.162E+15 315 1.500E-4 1.247004238E+00 1.247015194E+00 1.229278153E+00 1.229294228E+00
1.000000E+10 3.162E+15 320 1.500E-4 1.153587847E+00 1.156356771E+00 1.206655357E+00 1.213740917E+00
1.468000E+10 3.162E+15 320 1.500E-4 1.154844267E+00 1.156715938E+00 1.208786910E+00 1.213762348E+00
2.154000E+10 3.162E+15 320 1.500E-4 1.155972069E+00 1.157238883E+00 1.210324106E+00 1.213793705E+00
3.162000E+10 3.162E+15 320 1.500E-4 1.157138471E+00 1.157997432E+00 1.211433639E+00 1.213839515E+00
4.642000E+10 3.162E+15 320 1.500E-4 1.158508155E+00 1.159091733E+00 1.212245174E+00 1.213906318E+00
6.813000E+10 3.162E+15 320 1.500E-4 1.160260546E+00 1.160657929E+00 1.212859934E+00 1.214003454E+00
1.000000E+11 3.162E+15 320 1.500E-4 1.162602545E+00 1.162873935E+00 1.213358304E+00 1.214144077E+00
1.468000E+11 3.162E+15 320 1.500E-4 1.165771950E+00 1.165958074E+00 1.213806848E+00 1.214346435E+00
2.154000E+11 3.162E+15 320 1.500E-4 1.170022594E+00 1.170151138E+00 1.214264434E+00 1.214635123E+00
3.162000E+11 3.162E+15 320 1.500E-4 1.175578509E+00 1.175668299E+00 1.214787034E+00 1.215042116E+00
4.642000E+11 3.162E+15 320 1.500E-4 1.182546722E+00 1.182610614E+00 1.215430668E+00 1.215606767E+00
6.813000E+11 3.162E+15 320 1.500E-4 1.190800802E+00 1.190847453E+00 1.216251812E+00 1.216374029E+00
1.000000E+12 3.162E+15 320 1.500E-4 1.199894477E+00 1.199929686E+00 1.217304516E+00 1.217390031E+00
1.468000E+12 3.162E+15 320 1.500E-4 1.209109007E+00 1.209136435E+00 1.218634988E+00 1.218695540E+00
2.154000E+12 3.162E+15 320 1.500E-4 1.217690318E+00 1.217712230E+00 1.220275561E+00 1.220319173E+00
3.162000E+12 3.162E+15 320 1.500E-4 1.225159276E+00 1.225177046E+00 1.222240792E+00 1.222272924E+00
4.642000E+12 3.162E+15 320 1.500E-4 1.231454757E+00 1.231469293E+00 1.224526762E+00 1.224551103E+00
6.813000E+12 3.162E+15 320 1.500E-4 1.236813140E+00 1.236825123E+00 1.227112895E+00 1.227131935E+00
1.000000E+13 3.162E+15 320 1.500E-4 1.241541818E+00 1.241551813E+00 1.229966523E+00 1.229981907E+00
1.000000E+10 3.162E+15 325 1.500E-4 1.087468417E+00 1.087880195E+00 1.202949299E+00 1.210627692E+00
1.468000E+10 3.162E+15 325 1.500E-4 1.088274702E+00 1.088477303E+00 1.205295591E+00 1.210660399E+00
2.154000E+10 3.162E+15 325 1.500E-4 1.089250342E+00 1.089347340E+00 1.206982246E+00 1.210708217E+00
3.162000E+10 3.162E+15 325 1.500E-4 1.090565036E+00 1.090610734E+00 1.208202445E+00 1.210777974E+00
4.642000E+10 3.162E+15 325 1.500E-4 1.092414445E+00 1.092436210E+00 1.209105461E+00 1.210879509E+00
6.813000E+10 3.162E+15 325 1.500E-4 1.095043488E+00 1.095054678E+00 1.209807629E+00 1.211026694E+00
1.000000E+11 3.162E+15 325 1.500E-4 1.098764056E+00 1.098771085E+00 1.210402307E+00 1.211238857E+00
1.468000E+11 3.162E+15 325 1.500E-4 1.103959560E+00 1.103965499E+00 1.210968412E+00 1.211542232E+00
2.154000E+11 3.162E+15 325 1.500E-4 1.111061100E+00 1.111067495E+00 1.211577263E+00 1.211971085E+00
3.162000E+11 3.162E+15 325 1.500E-4 1.120470702E+00 1.120478383E+00 1.212297047E+00 1.212567786E+00
4.642000E+11 3.162E+15 325 1.500E-4 1.132407276E+00 1.132416726E+00 1.213193634E+00 1.213380346E+00
6.813000E+11 3.162E+15 325 1.500E-4 1.146683313E+00 1.146694713E+00 1.214326698E+00 1.214456107E+00
1.000000E+12 3.162E+15 325 1.500E-4 1.162509410E+00 1.162522586E+00 1.215740943E+00 1.215831332E+00
1.468000E+12 3.162E+15 325 1.500E-4 1.178530456E+00 1.178544815E+00 1.217455869E+00 1.217519704E+00
2.154000E+12 3.162E+15 325 1.500E-4 1.193249711E+00 1.193264340E+00 1.219460863E+00 1.219506648E+00
3.162000E+12 3.162E+15 325 1.500E-4 1.205660121E+00 1.205674062E+00 1.221722023E+00 1.221755520E+00
4.642000E+12 3.162E+15 325 1.500E-4 1.215587849E+00 1.215600423E+00 1.224197521E+00 1.224222654E+00
6.813000E+12 3.162E+15 325 1.500E-4 1.223488283E+00 1.223499208E+00 1.226849788E+00 1.226869187E+00
1.000000E+13 3.162E+15 325 1.500E-4 1.229987299E+00 1.229996627E+00 1.229648016E+00 1.229663463E+00
1.000000E+10 3.162E+15 330 1.500E-4 1.009484273E+00 1.011757071E+00 1.191869801E+00 1.199795577E+00
1.468000E+10 3.162E+15 330 1.500E-4 1.010098676E+00 1.011759993E+00 1.194342274E+00 1.199856081E+00
2.154000E+10 3.162E+15 330 1.500E-4 1.010572379E+00 1.011764372E+00 1.196128556E+00 1.199944463E+00
3.162000E+10 3.162E+15 330 1.500E-4 1.010927316E+00 1.011770990E+00 1.197442649E+00 1.200073302E+00
4.642000E+10 3.162E+15 330 1.500E-4 1.011189547E+00 1.011781107E+00 1.198451840E+00 1.200260525E+00
6.813000E+10 3.162E+15 330 1.500E-4 1.011384418E+00 1.011796800E+00 1.199289809E+00 1.200531314E+00
1.000000E+11 3.162E+15 330 1.500E-4 1.011534875E+00 1.011821573E+00 1.200068763E+00 1.200920354E+00
1.468000E+11 3.162E+15 330 1.500E-4 1.011662087E+00 1.011861451E+00 1.200889620E+00 1.201473935E+00
2.154000E+11 3.162E+15 330 1.500E-4 1.016389502E+00 1.016183698E+00 1.201849443E+00 1.202250879E+00
3.162000E+11 3.162E+15 330 1.500E-4 1.030600424E+00 1.030463157E+00 1.203043964E+00 1.203320501E+00
4.642000E+11 3.162E+15 330 1.500E-4 1.049021236E+00 1.048932557E+00 1.204563102E+00 1.204754428E+00
6.813000E+11 3.162E+15 330 1.500E-4 1.071587629E+00 1.071533813E+00 1.206476445E+00 1.206609684E+00
1.000000E+12 3.162E+15 330 1.500E-4 1.097230563E+00 1.097201862E+00 1.208809954E+00 1.208903626E+00
1.468000E+12 3.162E+15 330 1.500E-4 1.123750558E+00 1.123739439E+00 1.211523276E+00 1.211590016E+00
2.154000E+12 3.162E+15 330 1.500E-4 1.148414095E+00 1.148414355E+00 1.214507314E+00 1.214555640E+00
3.162000E+12 3.162E+15 330 1.500E-4 1.169143940E+00 1.169150478E+00 1.217617374E+00 1.217653044E+00
4.642000E+12 3.162E+15 330 1.500E-4 1.185368839E+00 1.185377973E+00 1.220729326E+00 1.220756235E+00
6.813000E+12 3.162E+15 330 1.500E-4 1.197793875E+00 1.197803386E+00 1.223777576E+00 1.223798374E+00
1.000000E+13 3.162E+15 330 1.500E-4 1.207545362E+00 1.207554206E+00 1.226751201E+00 1.226767694E+00
1.000000E+10 3.162E+15 335 1.500E-4 1.009756078E+00 1.012133729E+00 1.166174875E+00 1.173297225E+00
1.468000E+10 3.162E+15 335 1.500E-4 1.010390933E+00 1.012129158E+00 1.168486913E+00 1.173417152E+00
2.154000E+10 3.162E+15 335 1.500E-4 1.010875853E+00 1.012122598E+00 1.170193672E+00 1.173592305E+00
3.162000E+10 3.162E+15 335 1.500E-4 1.011231707E+00 1.012113286E+00 1.171510906E+00 1.173847552E+00
4.642000E+10 3.162E+15 335 1.500E-4 1.011483230E+00 1.012100290E+00 1.172614050E+00 1.174218327E+00
6.813000E+10 3.162E+15 335 1.500E-4 1.011653661E+00 1.012082621E+00 1.173653138E+00 1.174754282E+00
1.000000E+11 3.162E+15 335 1.500E-4 1.011762628E+00 1.012059603E+00 1.174767188E+00 1.175523591E+00
1.468000E+11 3.162E+15 335 1.500E-4 1.011826501E+00 1.012031753E+00 1.176096056E+00 1.176616717E+00
2.154000E+11 3.162E+15 335 1.500E-4 1.011860680E+00 1.012002651E+00 1.177787850E+00 1.178147518E+00
3.162000E+11 3.162E+15 335 1.500E-4 1.011883871E+00 1.011982441E+00 1.179997552E+00 1.180247455E+00
4.642000E+11 3.162E+15 335 1.500E-4 1.011924613E+00 1.011993594E+00 1.182870990E+00 1.183046107E+00
6.813000E+11 3.162E+15 335 1.500E-4 1.012029730E+00 1.012078679E+00 1.186507690E+00 1.186631898E+00
1.000000E+12 3.162E+15 335 1.500E-4 1.012272187E+00 1.012307701E+00 1.190904003E+00 1.190993536E+00
1.468000E+12 3.162E+15 335 1.500E-4 1.035795844E+00 1.035743090E+00 1.195898514E+00 1.195964361E+00
2.154000E+12 3.162E+15 335 1.500E-4 1.073781601E+00 1.073756799E+00 1.201167501E+00 1.201216986E+00
3.162000E+12 3.162E+15 335 1.500E-4 1.106538357E+00 1.106531292E+00 1.206313288E+00 1.206351252E+00
4.642000E+12 3.162E+15 335 1.500E-4 1.132348737E+00 1.132351364E+00 1.211020318E+00 1.211049983E+00
6.813000E+12 3.162E+15 335 1.500E-4 1.151903348E+00 1.151910267E+00 1.215158295E+00 1.215181852E+00
1.000000E+13 3.162E+15 335 1.500E-4 1.166932541E+00 1.166940753E+00 1.218774394E+00 1.218793391E+00
1.000000E+10 3.162E+15 340 1.500E-4 1.010960546E+00 1.013747418E+00 1.113269376E+00 1.117178121E+00
1.468000E+10 3.162E+15 340 1.500E-4 1.011693547E+00 1.013733371E+00 1.114752025E+00 1.117406723E+00
2.154000E+10 3.162E+15 340 1.500E-4 1.012249267E+00 1.013712981E+00 1.115937413E+00 1.117740751E+00
3.162000E+10 3.162E+15 340 1.500E-4 1.012648963E+00 1.013683538E+00 1.116999796E+00 1.118227755E+00
4.642000E+10 3.162E+15 340 1.500E-4 1.012918221E+00 1.013641349E+00 1.118096036E+00 1.118935558E+00
6.813000E+10 3.162E+15 340 1.500E-4 1.013080222E+00 1.013581584E+00 1.119382487E+00 1.119959612E+00
1.000000E+11 3.162E+15 340 1.500E-4 1.013152735E+00 1.013498350E+00 1.121031739E+00 1.121431432E+00
1.468000E+11 3.162E+15 340 1.500E-4 1.013148034E+00 1.013385360E+00 1.123246861E+00 1.123526397E+00
2.154000E+11 3.162E+15 340 1.500E-4 1.013075238E+00 1.013237846E+00 1.126268873E+00 1.126467096E+00
3.162000E+11 3.162E+15 340 1.500E-4 1.012945332E+00 1.013056722E+00 1.130369832E+00 1.130513010E+00
4.642000E+11 3.162E+15 340 1.500E-4 1.012779508E+00 1.012856025E+00 1.135817793E+00 1.135923782E+00
6.813000E+11 3.162E+15 340 1.500E-4 1.012620659E+00 1.012673631E+00 1.142798412E+00 1.142879371E+00
1.000000E+12 3.162E+15 340 1.500E-4 1.012544847E+00 1.012582111E+00 1.151290034E+00 1.151354100E+00
1.468000E+12 3.162E+15 340 1.500E-4 1.012664860E+00 1.012691806E+00 1.160931142E+00 1.160983617E+00
2.154000E+12 3.162E+15 340 1.500E-4 1.013116390E+00 1.013136689E+00 1.170984617E+00 1.171028794E+00
3.162000E+12 3.162E+15 340 1.500E-4 1.014026918E+00 1.014043014E+00 1.180519244E+00 1.180556978E+00
4.642000E+12 3.162E+15 340 1.500E-4 1.050851373E+00 1.050843303E+00 1.188766401E+00 1.188798671E+00
6.813000E+12 3.162E+15 340 1.500E-4 1.079715614E+00 1.079717898E+00 1.195424415E+00 1.195451855E+00
1.000000E+13 3.162E+15 340 1.500E-4 1.101939100E+00 1.101946003E+00 1.200644228E+00 1.200667426E+00
1.000000E+10 3.162E+16 290 1.500E-4 1.247586118E+00 1.279426263E+00 1.205030727E+00 1.215776594E+00
1.468000E+10 3.162E+16 290 1.500E-4 1.252746311E+00 1.279492314E+00 1.207925829E+00 1.215937841E+00
2.154000E+10 3.162E+16 290 1.500E-4 1.257639350E+00 1.279588770E+00 1.210276084E+00 1.216171189E+00
3.162000E+10 3.162E+16 290 1.500E-4 1.262192137E+00 1.279729546E+00 1.212217895E+00 1.216507108E+00
4.642000E+10 3.162E+16 290 1.500E-4 1.266297712E+00 1.279934654E+00 1.213889186E+00 1.216986885E+00
6.813000E+10 3.162E+16 290 1.500E-4 1.269887817E+00 1.280232592E+00 1.215432884E+00 1.217664574E+00
1.000000E+11 3.162E+16 290 1.500E-4 1.272973495E+00 1.280663423E+00 1.216994478E+00 1.218607606E+00
1.468000E+11 3.162E+16 290 1.500E-4 1.275648591E+00 1.281282346E+00 1.218717286E+00 1.219894599E+00
2.154000E+11 3.162E+16 290 1.500E-4 1.278070154E+00 1.282163203E+00 1.220735653E+00 1.221608881E+00
3.162000E+11 3.162E+16 290 1.500E-4 1.280433140E+00 1.283400613E+00 1.223165154E+00 1.223827274E+00
4.642000E+11 3.162E+16 290 1.500E-4 1.282948411E+00 1.285108226E+00 1.226090424E+00 1.226605735E+00
6.813000E+11 3.162E+16 290 1.500E-4 1.285823074E+00 1.287409731E+00 1.229554155E+00 1.229966157E+00
1.000000E+12 3.162E+16 290 1.500E-4 1.289237867E+00 1.290419497E+00 1.233553188E+00 1.233890623E+00
1.468000E+12 3.162E+16 290 1.500E-4 1.293318891E+00 1.294213418E+00 1.238046624E+00 1.238328158E+00
2.154000E+12 3.162E+16 290 1.500E-4 1.298109471E+00 1.298798233E+00 1.242975072E+00 1.243212796E+00
3.162000E+12 3.162E+16 290 1.500E-4 1.303556700E+00 1.304095209E+00 1.248280922E+00 1.248482871E+00
4.642000E+12 3.162E+16 290 1.500E-4 1.309526713E+00 1.309952818E+00 1.253918100E+00 1.254089909E+00
6.813000E+12 3.162E+16 290 1.500E-4 1.315847113E+00 1.316186962E+00 1.259849104E+00 1.259994999E+00
1.000000E+13 3.162E+16 290 1.500E-4 1.322354798E+00 1.322626954E+00 1.266037136E+00 1.266160521E+00
1.000000E+10 3.162E+16 295 1.500E-4 1.250728177E+00 1.279859174E+00 1.207681117E+00 1.219158592E+00
1.468000E+10 3.162E+16 295 1.500E-4 1.255760150E+00 1.279918108E+00 1.210855871E+00 1.219303841E+00
2.154000E+10 3.162E+16 295 1.500E-4 1.260344630E+00 1.280004224E+00 1.213364038E+00 1.219514050E+00
3.162000E+10 3.162E+16 295 1.500E-4 1.264502140E+00 1.280129970E+00 1.215383155E+00 1.219816602E+00
4.642000E+10 3.162E+16 295 1.500E-4 1.268196115E+00 1.280313251E+00 1.217074898E+00 1.220248547E+00
6.813000E+10 3.162E+16 295 1.500E-4 1.271401247E+00 1.280579612E+00 1.218593298E+00 1.220858252E+00
1.000000E+11 3.162E+16 295 1.500E-4 1.274146292E+00 1.280965040E+00 1.220086357E+00 1.221705859E+00
1.468000E+11 3.162E+16 295 1.500E-4 1.276523917E+00 1.281519254E+00 1.221694228E+00 1.222861071E+00
2.154000E+11 3.162E+16 295 1.500E-4 1.278678351E+00 1.282309091E+00 1.223544687E+00 1.224397253E+00
3.162000E+11 3.162E+16 295 1.500E-4 1.280786145E+00 1.283420803E+00 1.225745837E+00 1.226381715E+00
4.642000E+11 3.162E+16 295 1.500E-4 1.283038743E+00 1.284959255E+00 1.228377147E+00 1.228863942E+00
6.813000E+11 3.162E+16 295 1.500E-4 1.285626673E+00 1.287040929E+00 1.231482071E+00 1.231865683E+00
1.000000E+12 3.162E+16 295 1.500E-4 1.288720819E+00 1.289777841E+00 1.235066214E+00 1.235377095E+00
1.468000E+12 3.162E+16 295 1.500E-4 1.292447931E+00 1.293252186E+00 1.239104085E+00 1.239361978E+00
2.154000E+12 3.162E+16 295 1.500E-4 1.296864418E+00 1.297487820E+00 1.243554022E+00 1.243771557E+00
3.162000E+12 3.162E+16 295 1.500E-4 1.301940733E+00 1.302432162E+00 1.248374848E+00 1.248560174E+00
4.642000E+12 3.162E+16 295 1.500E-4 1.307570111E+00 1.307962659E+00 1.253535017E+00 1.253693595E+00
6.813000E+12 3.162E+16 295 1.500E-4 1.313603282E+00 1.313919607E+00 1.259010651E+00 1.259146361E+00
1.000000E+13 3.162E+16 295 1.500E-4 1.319891888E+00 1.320147946E+00 1.264775906E+00 1.264891721E+00
1.000000E+10 3.162E+16 300 1.500E-4 1.253857911E+00 1.281322784E+00 1.209596821E+00 1.222146601E+00
1.468000E+10 3.162E+16 300 1.500E-4 1.259031178E+00 1.281375474E+00 1.213185710E+00 1.222287338E+00
2.154000E+10 3.162E+16 300 1.500E-4 1.263523665E+00 1.281452502E+00 1.215950655E+00 1.222490901E+00
3.162000E+10 3.162E+16 300 1.500E-4 1.267453218E+00 1.281565000E+00 1.218122992E+00 1.222783536E+00
4.642000E+10 3.162E+16 300 1.500E-4 1.270860406E+00 1.281729003E+00 1.219900441E+00 1.223200560E+00
6.813000E+10 3.162E+16 300 1.500E-4 1.273771482E+00 1.281967388E+00 1.221458536E+00 1.223787679E+00
1.000000E+11 3.162E+16 300 1.500E-4 1.276241745E+00 1.282312412E+00 1.222955926E+00 1.224600816E+00
1.468000E+11 3.162E+16 300 1.500E-4 1.278370440E+00 1.282808703E+00 1.224535282E+00 1.225703335E+00
2.154000E+11 3.162E+16 300 1.500E-4 1.280295012E+00 1.283516375E+00 1.226320497E+00 1.227159431E+00
3.162000E+11 3.162E+16 300 1.500E-4 1.282177778E+00 1.284513311E+00 1.228410830E+00 1.229024403E+00
4.642000E+11 3.162E+16 300 1.500E-4 1.284192976E+00 1.285894862E+00 1.230874349E+00 1.231334391E+00
6.813000E+11 3.162E+16 300 1.500E-4 1.286514600E+00 1.287768359E+00 1.233744649E+00 1.234100033E+00
1.000000E+12 3.162E+16 300 1.500E-4 1.289301443E+00 1.290239904E+00 1.237023684E+00 1.237306938E+00
1.468000E+12 3.162E+16 300 1.500E-4 1.292676659E+00 1.293392838E+00 1.240691126E+00 1.240923382E+00
2.154000E+12 3.162E+16 300 1.500E-4 1.296704675E+00 1.297262474E+00 1.244717896E+00 1.244912609E+00
3.162000E+12 3.162E+16 300 1.500E-4 1.301375397E+00 1.301818048E+00 1.249072209E+00 1.249238064E+00
4.642000E+12 3.162E+16 300 1.500E-4 1.306608120E+00 1.306964655E+00 1.253753404E+00 1.253895719E+00
6.813000E+12 3.162E+16 300 1.500E-4 1.312278867E+00 1.312568924E+00 1.258741590E+00 1.258864022E+00
1.000000E+13 3.162E+16 300 1.500E-4 1.318258218E+00 1.318495445E+00 1.264041362E+00 1.264146682E+00
1.000000E+10 3.162E+16 305 1.500E-4 1.256689386E+00 1.283653598E+00 1.211262469E+00 1.225715805E+00
1.468000E+10 3.162E+16 305 1.500E-4 1.262285351E+00 1.283701333E+00 1.215473259E+00 1.225853341E+00
2.154000E+10 3.162E+16 305 1.500E-4 1.266916674E+00 1.283771125E+00 1.218660887E+00 1.226052274E+00
3.162000E+10 3.162E+16 305 1.500E-4 1.270801586E+00 1.283873057E+00 1.221115600E+00 1.226338220E+00
4.642000E+10 3.162E+16 305 1.500E-4 1.274063488E+00 1.284021636E+00 1.223078165E+00 1.226745546E+00
6.813000E+10 3.162E+16 305 1.500E-4 1.276787720E+00 1.284237551E+00 1.224753444E+00 1.227318592E+00
1.000000E+11 3.162E+16 305 1.500E-4 1.279064266E+00 1.284549946E+00 1.226318792E+00 1.228111270E+00
1.468000E+11 3.162E+16 305 1.500E-4 1.281006652E+00 1.284999090E+00 1.227927564E+00 1.229183727E+00
2.154000E+11 3.162E+16 305 1.500E-4 1.282752139E+00 1.285639160E+00 1.229707890E+00 1.230595144E+00
3.162000E+11 3.162E+16 305 1.500E-4 1.284453924E+00 1.286540283E+00 1.231757546E+00 1.232393182E+00
4.642000E+11 3.162E+16 305 1.500E-4 1.286272400E+00 1.287788322E+00 1.234138253E+00 1.234603492E+00
6.813000E+11 3.162E+16 305 1.500E-4 1.288366279E+00 1.289480337E+00 1.236874588E+00 1.237224876E+00
1.000000E+12 3.162E+16 305 1.500E-4 1.290880970E+00 1.291713548E+00 1.239960703E+00 1.240233157E+00
1.468000E+12 3.162E+16 305 1.500E-4 1.293932163E+00 1.294567428E+00 1.243373496E+00 1.243592385E+00
2.154000E+12 3.162E+16 305 1.500E-4 1.297586707E+00 1.298082373E+00 1.247087460E+00 1.247268295E+00
3.162000E+12 3.162E+16 305 1.500E-4 1.301848484E+00 1.302243436E+00 1.251086245E+00 1.251238814E+00
4.642000E+12 3.162E+16 305 1.500E-4 1.306659626E+00 1.306979736E+00 1.255366977E+00 1.255497471E+00
6.813000E+12 3.162E+16 305 1.500E-4 1.311921463E+00 1.312183996E+00 1.259936223E+00 1.260048663E+00
1.000000E+13 3.162E+16 305 1.500E-4 1.317526219E+00 1.317742946E+00 1.264801311E+00 1.264898434E+00
1.000000E+10 3.162E+16 310 1.500E-4 1.257814966E+00 1.285488828E+00 1.212062444E+00 1.229061701E+00
1.468000E+10 3.162E+16 310 1.500E-4 1.264109010E+00 1.285533278E+00 1.217072832E+00 1.229200540E+00
2.154000E+10 3.162E+16 310 1.500E-4 1.269110832E+00 1.285598265E+00 1.220823284E+00 1.229401378E+00
3.162000E+10 3.162E+16 310 1.500E-4 1.273139472E+00 1.285693153E+00 1.223668629E+00 1.229690088E+00
4.642000E+10 3.162E+16 310 1.500E-4 1.276405285E+00 1.285831390E+00 1.225901014E+00 1.230101394E+00
6.813000E+10 3.162E+16 310 1.500E-4 1.279058898E+00 1.286032130E+00 1.227763258E+00 1.230679988E+00
1.000000E+11 3.162E+16 310 1.500E-4 1.281232285E+00 1.286322249E+00 1.229459419E+00 1.231480000E+00
1.468000E+11 3.162E+16 310 1.500E-4 1.283060672E+00 1.286738731E+00 1.231160750E+00 1.232561178E+00
2.154000E+11 3.162E+16 310 1.500E-4 1.284687952E+00 1.287331057E+00 1.233005910E+00 1.233980769E+00
3.162000E+11 3.162E+16 310 1.500E-4 1.286263963E+00 1.288162789E+00 1.235096099E+00 1.235781334E+00
4.642000E+11 3.162E+16 310 1.500E-4 1.287939510E+00 1.289311070E+00 1.237489136E+00 1.237978913E+00
6.813000E+11 3.162E+16 310 1.500E-4 1.289860303E+00 1.290862368E+00 1.240199325E+00 1.240558066E+00
1.000000E+12 3.162E+16 310 1.500E-4 1.292158075E+00 1.292902872E+00 1.243207594E+00 1.243478668E+00
1.468000E+12 3.162E+16 310 1.500E-4 1.294937859E+00 1.295503679E+00 1.246479930E+00 1.246691908E+00
2.154000E+12 3.162E+16 310 1.500E-4 1.298263312E+00 1.298703742E+00 1.249986253E+00 1.250157526E+00
3.162000E+12 3.162E+16 310 1.500E-4 1.302145818E+00 1.302496850E+00 1.253712693E+00 1.253854898E+00
4.642000E+12 3.162E+16 310 1.500E-4 1.306545230E+00 1.306830635E+00 1.257664363E+00 1.257784803E+00
6.813000E+12 3.162E+16 310 1.500E-4 1.311386041E+00 1.311621441E+00 1.261859595E+00 1.261962921E+00
1.000000E+13 3.162E+16 310 1.500E-4 1.316582950E+00 1.316778769E+00 1.266319909E+00 1.266409162E+00
1.000000E+10 3.162E+16 315 1.500E-4 1.258925447E+00 1.288586622E+00 1.211235424E+00 1.231239967E+00
1.468000E+10 3.162E+16 315 1.500E-4 1.266204544E+00 1.288629846E+00 1.217179265E+00 1.231389790E+00
2.154000E+10 3.162E+16 315 1.500E-4 1.271819909E+00 1.288693032E+00 1.221605268E+00 1.231606483E+00
3.162000E+10 3.162E+16 315 1.500E-4 1.276190818E+00 1.288785222E+00 1.224934189E+00 1.231917956E+00
4.642000E+10 3.162E+16 315 1.500E-4 1.279618734E+00 1.288919404E+00 1.227516292E+00 1.232361489E+00
6.813000E+10 3.162E+16 315 1.500E-4 1.282326157E+00 1.289113989E+00 1.229640451E+00 1.232984987E+00
1.000000E+11 3.162E+16 315 1.500E-4 1.284494657E+00 1.289394669E+00 1.231545355E+00 1.233846037E+00
1.468000E+11 3.162E+16 315 1.500E-4 1.286288974E+00 1.289796493E+00 1.233427000E+00 1.235007274E+00
2.154000E+11 3.162E+16 315 1.500E-4 1.287866959E+00 1.290365824E+00 1.235439563E+00 1.236526469E+00
3.162000E+11 3.162E+16 315 1.500E-4 1.289381421E+00 1.291161295E+00 1.237690106E+00 1.238441804E+00
4.642000E+11 3.162E+16 315 1.500E-4 1.290978531E+00 1.292252598E+00 1.240231568E+00 1.240757474E+00
6.813000E+11 3.162E+16 315 1.500E-4 1.292793946E+00 1.293715791E+00 1.243063004E+00 1.243438124E+00
1.000000E+12 3.162E+16 315 1.500E-4 1.294946058E+00 1.295624361E+00 1.246143912E+00 1.246418888E+00
1.468000E+12 3.162E+16 315 1.500E-4 1.297526499E+00 1.298036870E+00 1.249419791E+00 1.249628199E+00
2.154000E+12 3.162E+16 315 1.500E-4 1.300590143E+00 1.300984273E+00 1.252847772E+00 1.253011382E+00
3.162000E+12 3.162E+16 315 1.500E-4 1.304148802E+00 1.304461329E+00 1.256411371E+00 1.256544030E+00
4.642000E+12 3.162E+16 315 1.500E-4 1.308173543E+00 1.308427219E+00 1.260121574E+00 1.260232012E+00
