N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
2.154000E+13 8.000E+16 305 1.800E-4 2.693994E+1 1.255880E+1 5.705570E-1 8.170560E+1 2.174032E+1 9.651800E+0 5.476700E-1 8.106330E+1 -2.3916943E+01 -3.0118734E+01 -4.1789764E+00 -7.9234376E-01
3.162000E+13 8.000E+16 305 1.800E-4 2.597056E+1 1.200840E+1 5.666180E-1 8.160450E+1 2.065804E+1 9.063000E+0 5.423610E-1 8.089000E+1 -2.5716476E+01 -3.2499172E+01 -4.4724824E+00 -8.8329831E-01
4.642000E+13 8.000E+16 305 1.800E-4 2.496765E+1 1.144200E+1 5.624430E-1 8.147930E+1 1.957376E+1 8.479700E+0 5.367760E-1 8.070740E+1 -2.7556739E+01 -3.4934019E+01 -4.7816966E+00 -9.5641787E-01
6.813000E+13 8.000E+16 305 1.800E-4 2.393573E+1 1.086310E+1 5.579300E-1 8.134470E+1 1.849557E+1 7.906500E+0 5.310400E-1 8.049870E+1 -2.9413314E+01 -3.7394549E+01 -5.0636487E+00 -1.0509486E+00
1.000000E+14 8.000E+16 305 1.800E-4 2.288029E+1 1.027570E+1 5.531150E-1 8.119570E+1 1.743172E+1 7.347800E+0 5.249980E-1 8.028990E+1 -3.1256640E+01 -3.9847301E+01 -5.3556395E+00 -1.1281618E+00
1.000000E+10 8.000E+16 310 1.800E-4 3.566579E+1 1.713700E+1 5.861960E-1 8.196740E+1 3.547199E+1 1.702600E+1 5.856670E-1 8.195530E+1 -5.4634657E-01 -6.5194409E-01 -9.0324365E-02 -1.4764146E-02
1.468000E+10 8.000E+16 310 1.800E-4 3.564884E+1 1.712740E+1 5.861540E-1 8.196620E+1 3.536660E+1 1.696620E+1 5.853970E-1 8.194870E+1 -7.9804109E-01 -9.5012436E-01 -1.2931395E-01 -2.1354823E-02
2.154000E+10 8.000E+16 310 1.800E-4 3.562413E+1 1.711340E+1 5.860930E-1 8.196450E+1 3.521886E+1 1.688250E+1 5.850190E-1 8.193940E+1 -1.1507187E+00 -1.3676884E+00 -1.8358378E-01 -3.0632394E-02
3.162000E+10 8.000E+16 310 1.800E-4 3.558825E+1 1.709310E+1 5.860050E-1 8.196200E+1 3.501565E+1 1.676760E+1 5.844990E-1 8.192640E+1 -1.6352688E+00 -1.9412438E+00 -2.5765656E-01 -4.3453636E-02
4.642000E+10 8.000E+16 310 1.800E-4 3.553636E+1 1.706370E+1 5.858770E-1 8.195850E+1 3.474307E+1 1.661350E+1 5.838020E-1 8.190840E+1 -2.2833043E+00 -2.7098444E+00 -3.5542872E-01 -6.1165888E-02
