N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
2.154000E+13 1.000E+15 300 2.800E-4 1.450379E-1 7.527900E+0 3.510100E-1 7.393310E+1 1.819559E-1 1.002210E+1 3.678010E-1 7.487710E+1 2.0289532E+01 2.4887000E+01 4.5652404E+00 1.2607326E+00
3.162000E+13 1.000E+15 300 2.800E-4 1.288193E-1 6.464900E+0 3.423020E-1 7.330640E+1 1.643045E-1 8.789700E+0 3.599500E-1 7.431060E+1 2.1597217E+01 2.6449139E+01 4.9029032E+00 1.3513550E+00
4.642000E+13 1.000E+15 300 2.800E-4 1.136635E-1 5.497300E+0 3.331730E-1 7.258200E+1 1.471925E-1 7.627600E+0 3.516550E-1 7.368080E+1 2.2779014E+01 2.7928837E+01 5.2557194E+00 1.4912976E+00
6.813000E+13 1.000E+15 300 2.800E-4 9.972515E-2 4.629200E+0 3.235310E-1 7.173950E+1 1.308838E-1 6.549200E+0 3.429850E-1 7.294520E+1 2.3806346E+01 2.9316558E+01 5.6719682E+00 1.6528846E+00
1.000000E+14 1.000E+15 300 2.800E-4 8.709847E-2 3.860700E+0 3.132350E-1 7.075420E+1 1.155988E-1 5.564400E+0 3.338920E-1 7.208280E+1 2.4654521E+01 3.0617856E+01 6.1867310E+00 1.8431581E+00
1.000000E+10 5.623E+15 290 2.800E-4 3.681543E-1 3.050890E+1 5.111720E-1 8.105860E+1 3.678631E-1 3.047610E+1 5.109820E-1 8.106560E+1 -7.9159883E-02 -1.0762532E-01 -3.7183306E-02 8.6349820E-03
1.468000E+10 5.623E+15 290 2.800E-4 3.671593E-1 3.038530E+1 5.106250E-1 8.103570E+1 3.667705E-1 3.034090E+1 5.103580E-1 8.104530E+1 -1.0600634E-01 -1.4633712E-01 -5.2316217E-02 1.1845227E-02
2.154000E+10 5.623E+15 290 2.800E-4 3.657214E-1 3.020810E+1 5.098350E-1 8.100520E+1 3.651947E-1 3.014770E+1 5.094440E-1 8.102180E+1 -1.4422444E-01 -2.0034696E-01 -7.6750340E-02 2.0488313E-02
3.162000E+10 5.623E+15 290 2.800E-4 3.636576E-1 2.995690E+1 5.086750E-1 8.097180E+1 3.629395E-1 2.987480E+1 5.081540E-1 8.099240E+1 -1.9785667E-01 -2.7481356E-01 -1.0252797E-01 2.5434485E-02
4.642000E+10 5.623E+15 290 2.800E-4 3.607251E-1 2.960560E+1 5.070920E-1 8.092440E+1 3.597478E-1 2.949510E+1 5.064220E-1 8.094830E+1 -2.7166254E-01 -3.7463850E-01 -1.3230073E-01 2.9525018E-02
6.813000E+10 5.623E+15 290 2.800E-4 3.566162E-1 2.912350E+1 5.049920E-1 8.085870E+1 3.553006E-1 2.897760E+1 5.041670E-1 8.088370E+1 -3.7027801E-01 -5.0349235E-01 -1.6363626E-01 3.0908576E-02
1.000000E+11 5.623E+15 290 2.800E-4 3.509693E-1 2.847790E+1 5.022930E-1 8.077000E+1 3.492345E-1 2.829060E+1 5.013270E-1 8.079280E+1 -4.9674359E-01 -6.6205736E-01 -1.9268860E-01 2.8220336E-02
1.468000E+11 5.623E+15 290 2.800E-4 3.434086E-1 2.763950E+1 4.988790E-1 8.066660E+1 3.411913E-1 2.740780E+1 4.977410E-1 8.069410E+1 -6.4987003E-01 -8.4537978E-01 -2.2863296E-01 3.4079319E-02
2.154000E+11 5.623E+15 290 2.800E-4 3.336220E-1 2.659100E+1 4.947160E-1 8.055490E+1 3.309046E-1 2.631700E+1 4.935430E-1 8.057070E+1 -8.2120345E-01 -1.0411521E+00 -2.3766926E-01 1.9610106E-02
3.162000E+11 5.623E+15 290 2.800E-4 3.214720E-1 2.533500E+1 4.900720E-1 8.040580E+1 3.183096E-1 2.502780E+1 4.888460E-1 8.042100E+1 -9.9349815E-01 -1.2274351E+00 -2.5079473E-01 1.8900536E-02
4.642000E+11 5.623E+15 290 2.800E-4 3.070956E-1 2.390040E+1 4.848070E-1 8.026610E+1 3.036220E-1 2.357490E+1 4.836700E-1 8.026670E+1 -1.1440541E+00 -1.3807058E+00 -2.3507764E-01 7.4750800E-04
6.813000E+11 5.623E+15 290 2.800E-4 2.909219E-1 2.233860E+1 4.793800E-1 8.008830E+1 2.873179E-1 2.201170E+1 4.782820E-1 8.008960E+1 -1.2543597E+00 -1.4851193E+00 -2.2957168E-01 1.6231820E-03
1.000000E+12 5.623E+15 290 2.800E-4 2.735564E-1 2.070970E+1 4.736570E-1 7.991570E+1 2.699888E-1 2.039530E+1 4.726900E-1 7.990580E+1 -1.3213881E+00 -1.5415316E+00 -2.0457382E-01 -1.2389589E-02
1.468000E+12 5.623E+15 290 2.800E-4 2.555758E-1 1.906510E+1 4.678680E-1 7.971950E+1 2.521423E-1 1.877010E+1 4.669450E-1 7.971200E+1 -1.3617311E+00 -1.5716485E+00 -1.9766782E-01 -9.4088719E-03
2.154000E+12 5.623E+15 290 2.800E-4 2.373632E-1 1.743560E+1 4.619390E-1 7.950770E+1 2.340793E-1 1.715990E+1 4.610980E-1 7.949270E+1 -1.4029006E+00 -1.6066527E+00 -1.8239073E-01 -1.8869657E-02
3.162000E+12 5.623E+15 290 2.800E-4 2.190867E-1 1.583370E+1 4.557540E-1 7.928730E+1 2.159185E-1 1.557330E+1 4.549160E-1 7.927380E+1 -1.4673129E+00 -1.6720926E+00 -1.8420983E-01 -1.7029586E-02
4.642000E+12 5.623E+15 290 2.800E-4 2.008101E-1 1.426350E+1 4.494080E-1 7.902580E+1 1.977214E-1 1.401550E+1 4.485500E-1 7.901560E+1 -1.5621475E+00 -1.7694695E+00 -1.9128302E-01 -1.2908843E-02
6.813000E+12 5.623E+15 290 2.800E-4 1.826242E-1 1.273280E+1 4.426530E-1 7.875370E+1 1.796059E-1 1.249620E+1 4.418320E-1 7.873560E+1 -1.6805127E+00 -1.8933756E+00 -1.8581723E-01 -2.2988331E-02
1.000000E+13 5.623E+15 290 2.800E-4 1.647084E-1 1.125590E+1 4.355800E-1 7.844540E+1 1.617804E-1 1.103250E+1 4.347430E-1 7.843020E+1 -1.8098608E+00 -2.0249264E+00 -1.9252754E-01 -1.9380290E-02
1.468000E+13 5.623E+15 290 2.800E-4 1.473097E-1 9.851500E+0 4.282260E-1 7.808500E+1 1.445069E-1 9.643700E+0 4.273780E-1 7.807510E+1 -1.9395614E+00 -2.1547746E+00 -1.9841920E-01 -1.2680099E-02
2.154000E+13 5.623E+15 290 2.800E-4 1.306875E-1 8.537700E+0 4.205440E-1 7.767170E+1 1.280456E-1 8.348000E+0 4.197380E-1 7.766240E+1 -2.0632493E+00 -2.2724006E+00 -1.9202455E-01 -1.1974907E-02
3.162000E+13 5.623E+15 290 2.800E-4 1.150685E-1 7.328600E+0 4.124350E-1 7.721090E+1 1.126161E-1 7.159000E+0 4.116830E-1 7.720690E+1 -2.1776638E+00 -2.3690460E+00 -1.8266482E-01 -5.1808841E-03
4.642000E+13 5.623E+15 290 2.800E-4 1.006229E-1 6.233300E+0 4.039890E-1 7.666880E+1 9.837896E-2 6.084700E+0 4.033060E-1 7.667760E+1 -2.2809145E+00 -2.4421911E+00 -1.6935032E-01 1.1476624E-02
6.813000E+13 5.623E+15 290 2.800E-4 8.745795E-2 5.254900E+0 3.951720E-1 7.602380E+1 8.543135E-2 5.127600E+0 3.946040E-1 7.605060E+1 -2.3721971E+00 -2.4826430E+00 -1.4394177E-01 3.5239696E-02
1.000000E+14 5.623E+15 290 2.800E-4 7.562071E-2 4.392400E+0 3.859290E-1 7.525220E+1 7.381094E-2 4.285900E+0 3.855420E-1 7.530340E+1 -2.4518994E+00 -2.4848923E+00 -1.0037817E-01 6.7991618E-02
1.000000E+10 5.623E+15 295 2.800E-4 3.688641E-1 2.961770E+1 4.987800E-1 8.049050E+1 3.686924E-1 2.959780E+1 4.986170E-1 8.050030E+1 -4.6569986E-02 -6.7234727E-02 -3.2690422E-02 1.2173868E-02
1.468000E+10 5.623E+15 295 2.800E-4 3.678925E-1 2.949710E+1 4.981840E-1 8.047060E+1 3.676598E-1 2.946990E+1 4.979570E-1 8.048400E+1 -6.3292207E-02 -9.2297565E-02 -4.5586265E-02 1.6649272E-02
2.154000E+10 5.623E+15 295 2.800E-4 3.664883E-1 2.932440E+1 4.973410E-1 8.044210E+1 3.661694E-1 2.928700E+1 4.970310E-1 8.045980E+1 -8.7090838E-02 -1.2770171E-01 -6.2370355E-02 2.1998563E-02
3.162000E+10 5.623E+15 295 2.800E-4 3.644728E-1 2.907970E+1 4.961680E-1 8.040180E+1 3.640345E-1 2.902870E+1 4.957560E-1 8.042420E+1 -1.2040068E-01 -1.7568820E-01 -8.3105399E-02 2.7852313E-02
4.642000E+10 5.623E+15 295 2.800E-4 3.616084E-1 2.873790E+1 4.945650E-1 8.034570E+1 3.610091E-1 2.866930E+1 4.940400E-1 8.037230E+1 -1.6600690E-01 -2.3928035E-01 -1.0626670E-01 3.3095980E-02
6.813000E+10 5.623E+15 295 2.800E-4 3.575939E-1 2.826960E+1 4.924340E-1 8.026960E+1 3.567856E-1 2.817920E+1 4.917920E-1 8.029860E+1 -2.2655062E-01 -3.2080400E-01 -1.3054299E-01 3.6115200E-02
1.000000E+11 5.623E+15 295 2.800E-4 3.520750E-1 2.764350E+1 4.896620E-1 8.017340E+1 3.510100E-1 2.752800E+1 4.888740E-1 8.020990E+1 -3.0341016E-01 -4.1957280E-01 -1.6118673E-01 4.5505605E-02
1.468000E+11 5.623E+15 295 2.800E-4 3.446822E-1 2.683200E+1 4.860730E-1 8.007600E+1 3.433261E-1 2.669040E+1 4.852260E-1 8.010750E+1 -3.9498890E-01 -5.3052783E-01 -1.7455783E-01 3.9322161E-02
